Field Site,Transplant Site,Transplant Zone,Transect,Plot #,Origin Zone,Origin Site,SA - zone,SA- sitexzone,SA - site,Genotype.Origin,Genotype.ID,Genotype.Rep,Date,Julian Day,Surivial,Status,# Live Stems,max Height,Flowering.Yes
TFB,Folly Beach,Tall,7,24,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 21,G,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,7,25,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 5,A,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,7,26,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 15,C,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,7,27,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 1,E,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,7,28,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 2,G,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,7,29,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 7,E,14-Oct,288,1,0,2,76.2,
TFB,Folly Beach,Tall,7,30,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 13,B,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,1,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 11,F,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,2,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 6,E,14-Oct,288,1,0,1,27.94,
TFB,Folly Beach,Tall,8,3,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 5,E,14-Oct,288,1,0,2,77.47,
TFB,Folly Beach,Tall,8,4,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 9,D,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,5,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 3,B,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,6,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 14,E,14-Oct,288,1,0,2,93.98,
TFB,Folly Beach,Tall,8,7,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 1,F,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,8,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 17,H,14-Oct,288,1,0,4,68.58,
TFB,Folly Beach,Tall,8,9,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 12,G,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,10,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 1,E,14-Oct,288,1,0,4,80.01,
TFB,Folly Beach,Tall,8,11,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 2,,14-Oct,288,1,0,2,59.69,
TFB,Folly Beach,Tall,8,12,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 10,A,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,13,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 16,D,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,14,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 6,D,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,15,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 1,H,14-Oct,288,1,0,1,69.85,
TFB,Folly Beach,Tall,8,16,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 19,C,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,17,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 11,D,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,18,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 20,A,14-Oct,288,NA,NA,NA,NA,
TFB,Folly Beach,Tall,8,19,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 23,C,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,20,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 6,B,14-Oct,288,0,1,NA,NA,
TFB,Folly Beach,Tall,8,21,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 15,F,14-Oct,288,1,0,1,57.15,
TFB,Folly Beach,Tall,8,22,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 24,B,14-Oct,288,1,0,3,85.09,
TFB,Folly Beach,Tall,8,23,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 8,A,14-Oct,288,1,0,1,46.99,
TFB,Folly Beach,Tall,8,24,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 13,B,14-Oct,288,1,0,1,44.45,
TFB,Folly Beach,Tall,8,25,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 20,D,14-Oct,288,1,0,3,86.36,
TFB,Folly Beach,Tall,8,26,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 25,A,14-Oct,288,1,0,4,68.58,
TFB,Folly Beach,Tall,8,27,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 9,C,14-Oct,288,1,0,6,40.64,
TFB,Folly Beach,Tall,8,28,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 25,H,14-Oct,288,1,0,3,43.18,
TFB,Folly Beach,Tall,8,29,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 13,B,14-Oct,288,1,0,3,48.26,
TFB,Folly Beach,Tall,8,30,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 9,A,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,1,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 17,G,14-Oct,288,1,0,3,76.2,
TFJ,Fort Johnson,Tall,9,2,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 7,F,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,3,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 2,A,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,4,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 20,D,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,5,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 12,E,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,6,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 19,C,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,7,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 17,B,14-Oct,288,1,0,2,93.98,
TFJ,Fort Johnson,Tall,9,8,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 9,F,14-Oct,288,1,0,8,93.98,
TFJ,Fort Johnson,Tall,9,9,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 9,C,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,10,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 1,C,14-Oct,288,1,0,9,106.68,
TFJ,Fort Johnson,Tall,9,11,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 25,A,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,12,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 16,E,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,13,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 19,E,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,14,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 13,E,14-Oct,288,1,0,6,78.74,
TFJ,Fort Johnson,Tall,9,15,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 25,F,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,16,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 4,C,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,17,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 10,H,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,18,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 20,A,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,9,19,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 6,H,14-Oct,288,1,0,1,13.97,
TFJ,Fort Johnson,Tall,9,20,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 15,A,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,21,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 23,D,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,9,22,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 14,A,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,23,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 19,D,14-Oct,288,1,0,4,81.28,
TFJ,Fort Johnson,Tall,9,24,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 16,F,14-Oct,288,1,0,4,57.15,
TFJ,Fort Johnson,Tall,9,25,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 9,F,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,26,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 6,B,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,27,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 7,G,14-Oct,288,1,0,6,83.82,
TFJ,Fort Johnson,Tall,9,28,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 15,C,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,9,29,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 3,A,14-Oct,288,1,0,10,80.01,
TFJ,Fort Johnson,Tall,9,30,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 16,Z,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,1,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 5,A,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,2,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 13,E,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,3,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 17,E,14-Oct,288,1,0,7,83.82,
TFJ,Fort Johnson,Tall,10,4,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 1,C,14-Oct,288,1,0,6,57.15,
TFJ,Fort Johnson,Tall,10,5,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 21,F,14-Oct,288,1,0,2,104.14,yes   
TFJ,Fort Johnson,Tall,10,6,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 11,B,14-Oct,288,1,0,5,74.93,
TFJ,Fort Johnson,Tall,10,7,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 6,E,14-Oct,288,1,0,1,78.74,
TFJ,Fort Johnson,Tall,10,8,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 20,B,14-Oct,288,1,0,7,57.15,
TFJ,Fort Johnson,Tall,10,9,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 12,E,14-Oct,288,1,0,1,20.32,
TFJ,Fort Johnson,Tall,10,10,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 6,F,14-Oct,288,1,0,6,54.61,
TFJ,Fort Johnson,Tall,10,11,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 7,E,14-Oct,288,1,0,5,62.23,
TFJ,Fort Johnson,Tall,10,12,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 9,F,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,13,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 11,F,14-Oct,288,1,0,1,19.05,
TFJ,Fort Johnson,Tall,10,14,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 8,E,14-Oct,288,1,0,1,29.21,
TFJ,Fort Johnson,Tall,10,15,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 2,G,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,10,16,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 24,E,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,17,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 15,D,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,18,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 1,F,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,19,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 1,G,14-Oct,288,1,0,1,73.66,
TFJ,Fort Johnson,Tall,10,20,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 25,B,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,21,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 12,E,14-Oct,288,0,1,NA,NA,
TFJ,Fort Johnson,Tall,10,22,Tall,FJ,sympatric,sympatric,sympatric,TFJ,TFJ 19,F,14-Oct,288,1,0,5,45.72,
TFJ,Fort Johnson,Tall,10,23,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 10,H,14-Oct,288,1,0,1,62.23,
TFJ,Fort Johnson,Tall,10,24,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 13,A,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,10,25,Short,FB,allopatric,allopatric,allopatric,SFB,SFB 4,A,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,10,26,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 4,D,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,10,27,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 3,F,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,10,28,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 22,C,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,10,29,Tall,FB,sympatric,allopatric,allopatric,TFB,TFB 3,E,14-Oct,288,NA,NA,NA,NA,
TFJ,Fort Johnson,Tall,10,30,Short,FJ,allopatric,allopatric,sympatric,SFJ,SFJ 22,C,14-Oct,288,NA,NA,NA,NA,
TBI,Bowens Island,Tall,11,1,Short,FJ,allopatric,,allopatric,SFJ,SFJ 13,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,2,Short,FJ,allopatric,,allopatric,SFJ,SFJ 7,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,3,Tall,BI,sympatric,,sympatric,TBI,TBI 14,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,4,Tall,FB,sympatric,,allopatric,TFB,TFB 7,H,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,5,Short,FJ,allopatric,,allopatric,SFJ,SFJ 8,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,6,Short,FJ,allopatric,,allopatric,SFJ,SFJ 22,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,7,Tall,BI,sympatric,,sympatric,TBI,TBI 11,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,8,Short,BI,allopatric,,sympatric,SBI,SBI 10,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,9,Short,FB,allopatric,,allopatric,SFB,SFB 11,A,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,10,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 20,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,11,Short,BI,allopatric,,sympatric,SBI,SBI 20,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,12,Short,FB,allopatric,,allopatric,SFB,SFB 9,A,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,13,Short,FB,allopatric,,allopatric,SFB,SFB 23,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,14,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 15,E,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,15,Short,BI,allopatric,,sympatric,SBI,SBI 2,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,16,Short,BI,allopatric,,sympatric,SBI,SBI 6,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,17,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 1,H,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,18,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 19,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,19,Short,FJ,allopatric,,allopatric,SFJ,SFJ 6,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,20,Tall,FB,sympatric,,allopatric,TFB,TFB 17,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,21,Tall,FB,sympatric,,allopatric,TFB,TFB 10,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,22,Tall,BI,sympatric,,sympatric,TBI,TBI 6,C,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,23,Tall,BI,sympatric,,sympatric,TBI,TBI 1,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,24,Tall,FB,sympatric,,allopatric,TFB,TFB 5,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,25,Tall,FB,sympatric,,allopatric,TFB,TFB 12,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,26,Short,FB,allopatric,,allopatric,SFB,SFB 15,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,27,Short,FB,allopatric,,allopatric,SFB,SFB 6,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,28,Short,BI,allopatric,,sympatric,SBI,SBI 7,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,29,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 17,E,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,11,30,Tall,FB,sympatric,,allopatric,TFB,TFB 4,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,1,Short,FB,allopatric,,allopatric,SFB,SFB 2,E,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,2,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 9,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,3,Short,FB,allopatric,,allopatric,SFB,SFB 25,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,4,Short,BI,allopatric,,sympatric,SBI,SBI 19,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,5,Tall,FB,sympatric,,allopatric,TFB,TFB 1,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,6,Tall,BI,sympatric,,sympatric,TBI,TBI 4,H,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,7,Short,FJ,allopatric,,allopatric,SFJ,SFJ 20,E,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,8,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 24,C,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,9,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 16,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,10,Short,BI,allopatric,,sympatric,SBI,SBI 16,A,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,11,Short,BI,allopatric,,sympatric,SBI,SBI 15,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,12,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 13,C,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,13,Tall,FB,sympatric,,allopatric,TFB,TFB 3,D,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,14,Tall,BI,sympatric,,sympatric,TBI,TBI 17,C,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,15,Short,BI,allopatric,,sympatric,SBI,SBI 1,G,14-Oct,288,1,0,1,24.13,
TBI,Bowens Island,Tall,12,16,Short,FJ,allopatric,,allopatric,SFJ,SFJ 12,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,17,Short,FJ,allopatric,,allopatric,SFJ,SFJ 16,E,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,18,Tall,BI,sympatric,,sympatric,TBI,TBI 21,B,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,19,Tall,BI,sympatric,,sympatric,TBI,TBI 3,H,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,20,Tall,BI,sympatric,,sympatric,TBI,TBI 22,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,21,Short,FB,allopatric,,allopatric,SFB,SFB 12,H,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,22,Short,FJ,allopatric,,allopatric,SFJ,SFJ 25,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,23,Short,FB,allopatric,,allopatric,SFB,SFB 4,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,24,Short,FJ,allopatric,,allopatric,SFJ,SFJ 9,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,25,Tall,BI,sympatric,,sympatric,TBI,TBI 19,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,26,Tall,FB,sympatric,,allopatric,TFB,TFB 13,H,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,27,Short,BI,allopatric,,sympatric,SBI,SBI 9,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,28,Short,FB,allopatric,,allopatric,SFB,SFB 19,F,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,29,Tall,FB,sympatric,,allopatric,TFB,TFB 25,G,14-Oct,288,0,1,NA,NA,
TBI,Bowens Island,Tall,12,30,Tall,FJ,sympatric,,allopatric,TFJ,TFJ 5,H,14-Oct,288,0,1,NA,NA,
SBI,Bowens Island,Short,1,1,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 9,A,27-Apr,87,1,0,3,36,
SBI,Bowens Island,Short,1,2,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 10,B,27-Apr,87,1,0,2,45,
SBI,Bowens Island,Short,1,3,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 25,F,27-Apr,87,1,0,4,23,
SBI,Bowens Island,Short,1,4,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 14,D,27-Apr,87,1,0,3,31.5,
SBI,Bowens Island,Short,1,5,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 1,D,27-Apr,87,1,0,4,26.5,
SBI,Bowens Island,Short,1,6,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 5,B,27-Apr,87,1,0,3,40,
SBI,Bowens Island,Short,1,7,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 1,F,27-Apr,87,1,0,4,22,
SBI,Bowens Island,Short,1,8,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 9,B,27-Apr,87,1,0,4,27,
SBI,Bowens Island,Short,1,9,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 9,D,27-Apr,87,1,0,4,41,
SBI,Bowens Island,Short,1,10,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 23,G,27-Apr,87,1,0,2,29,
SBI,Bowens Island,Short,1,11,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 19,E,27-Apr,87,1,0,3,43,
SBI,Bowens Island,Short,1,12,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 25,H,27-Apr,87,1,0,2,32,
SBI,Bowens Island,Short,1,13,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 9,D,27-Apr,87,1,0,2,22.5,
SBI,Bowens Island,Short,1,14,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 17,D,27-Apr,87,1,0,1,25,
SBI,Bowens Island,Short,1,15,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 19,B,27-Apr,87,1,0,3,22.5,
SBI,Bowens Island,Short,1,16,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 6,A,27-Apr,87,1,0,3,40,
SBI,Bowens Island,Short,1,17,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 11,B,27-Apr,87,1,0,2,38,
SBI,Bowens Island,Short,1,18,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 4,E,27-Apr,87,1,0,1,28.5,
SBI,Bowens Island,Short,1,19,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 13,E,27-Apr,87,1,0,1,25,
SBI,Bowens Island,Short,1,20,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 19,A,27-Apr,87,1,0,3,43,
SBI,Bowens Island,Short,1,21,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 12,F,27-Apr,87,1,0,4,36,
SBI,Bowens Island,Short,1,22,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 16,E,27-Apr,87,1,0,4,39,
SBI,Bowens Island,Short,1,23,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 20,H,27-Apr,87,1,0,1,28.5,
SBI,Bowens Island,Short,1,24,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 3,C,27-Apr,87,1,0,2,33,
SBI,Bowens Island,Short,1,25,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 2,C,27-Apr,87,1,0,5,21,
SBI,Bowens Island,Short,1,26,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 1,D,27-Apr,87,1,0,1,26,
SBI,Bowens Island,Short,1,27,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 12,C,27-Apr,87,1,0,1,29.5,
SBI,Bowens Island,Short,1,28,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 17,B,27-Apr,87,1,0,1,48,
SBI,Bowens Island,Short,1,29,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 7,A,27-Apr,87,1,0,3,23,
SBI,Bowens Island,Short,1,30,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 17,D,27-Apr,87,1,0,4,38,
SBI,Bowens Island,Short,2,1,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 12,F,27-Apr,87,1,0,2,49,
SBI,Bowens Island,Short,2,2,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 1,G,27-Apr,87,1,0,2,34.5,
SBI,Bowens Island,Short,2,3,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 22,H,27-Apr,87,1,0,4,27.5,
SBI,Bowens Island,Short,2,4,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 16,F,27-Apr,87,1,0,3,41,
SBI,Bowens Island,Short,2,5,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 4,B,27-Apr,87,1,0,2,27,
SBI,Bowens Island,Short,2,6,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 8,C,27-Apr,87,1,0,2,33,
